consumtion_mw,thermal_mw,nuclear_mw,wind_mw,solar_mw,hydraulic_mw,pumping_mw,biological_mw,energy_exchange_mw,battery_storage,battery_clearance,onshore_wind,offshore_wind,thermal_coverage,thermal_utilization,nuclear_coverage,nuclear_utilization,wind_coverage,wind_utilization,solar_coverage,solar_utilization,hydraulic_coverage,hydraulic_utilization,biological_coverage,biological_utilization,column_30,total_production,green_production,Year,Month,Day
0.41617225950634773,-0.7661409230539634,-0.9007581797664679,-0.6489290057579629,-0.6937978918130685,-0.599567907342326,0.40932073024378424,1.349089216871976,-0.032471569012103664,1.4043878027824264,-0.9656037743527827,-1.3642149696610983,9.761365578191497e-17,-0.8111622969848141,-1.0891521071072934,-0.41822945344509366,-0.0024730701910853805,-0.7396723079446191,0.8295960265561496,-0.04120416365457126,0.15013930719650762,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.1229200749853223,-0.8393403419920639,-0.9057764414967368,0.11896804597580164,-0.5538455325470011
0.797702590337903,-0.7661409230539634,-0.9007581797664679,-0.61920761845088,-0.7632534720641635,-0.600203212804845,0.40932073024378424,0.9721236440030411,-0.032471569012103664,1.614047111381288,-0.9656037743527827,-1.3642149696610983,9.761365578191497e-17,-0.7887006586778681,-0.3110660917360556,-0.42282044920301737,-0.47953933223510375,-0.7420891432569993,0.6500408760641234,-0.24362970442374313,-0.10241178136842205,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.1260195350607833,-0.8473939704725012,-0.9057764414967368,0.11896804597580164,-0.4390085694337897
0.8360379354834712,-0.7661027132764073,-0.9007581797664679,-0.6273917685789173,-0.8248025501850987,-0.600056603851956,0.40932073024378424,1.1165039222391167,-0.032471569012103664,1.6368862628135097,-0.9655560009905347,-1.3641581725827414,9.761365578191497e-17,-0.7947147671381538,-0.5252807143218859,-0.4255309730984956,-0.9022572631480009,-0.7420541166582691,0.6914766800238219,-0.22864559313885816,-0.005696830224480544,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.128152662641739,-0.8529366832741289,-0.9057764414967368,0.11896804597580164,-0.32417160632057823
0.5489811176496872,-0.7661409230539634,-0.9007581797664679,-0.5960648781366692,-0.7744442135406971,-0.6020846943669208,0.40932073024378424,1.167258764076372,-0.032471569012103664,1.4748588895976324,-0.9656037743527827,-1.3642149696610983,9.761365578191497e-17,-0.7652590857655719,0.2948158388120881,-0.42278004844034767,-0.5563959530217275,-0.7435427471043005,0.11828139191466126,-0.13839082937148958,0.028305510069572357,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.1218149606963936,-0.8364688160827869,-0.9057764414967368,0.11896804597580164,-0.20933464320736664
0.731253330431214,-0.7661409230539634,-0.9007581797664679,-0.5621926778459885,-0.7184905061580288,-0.6012294754750682,0.40932073024378424,1.2623624968393845,-0.032471569012103664,1.5652009016428572,-0.9656037743527827,-1.3642149696610983,9.761365578191497e-17,-0.7386471361889079,1.18161199897857,-0.42070491835776613,-0.17211284908860877,-0.7430348614227134,0.359990248346235,-0.1635277263400584,0.0920216071971666,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.1138324374838051,-0.8157270498636837,-0.9057764414967368,0.11896804597580164,-0.0944976800941551
0.6934360304903155,-0.7661409230539634,-0.9007581797664679,-0.6159574535674968,-0.7655646034560563,-0.6010339968712162,0.40932073024378424,1.3609155877855112,-0.032471569012103664,1.5531768871364795,-0.9656037743527827,-1.3642149696610983,9.761365578191497e-17,-0.7832629823383764,-0.22601268276840505,-0.42270291971161456,-0.49541373686764695,-0.7428597284290626,0.4152379869591661,-0.1255773136465644,0.15807213029710857,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.1218098206299334,-0.8364554601483252,-0.9057764414967368,0.11896804597580164,0.020339283019056405
0.4664226443593223,-0.7661409230539634,-0.9007581797664679,-0.6329914502454691,-0.7278566702199102,-0.6010584316966977,0.40932073024378424,1.3924525768882718,-0.032471569012103664,1.4307348579081605,-0.9656037743527827,-1.3642149696610983,9.761365578191497e-17,-0.7965785643287218,-0.6719155297824041,-0.4202164364091231,-0.23639245799476916,-0.7420366033589041,0.40833201963254967,-0.047435873488004876,0.1791453421289305,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.1221285047504617,-0.8372835280849539,-0.9057764414967368,0.11896804597580164,0.1351762461322679
0.41262564233591575,-0.7661409230539634,-0.9007581797664679,-0.5731962481138281,-0.6503729493443454,-0.6020846943669208,0.40932073024378424,1.396394700526117,-0.032471569012103664,1.3901133331372877,-0.9656037743527827,-1.3642149696610983,9.761365578191497e-17,-0.7400882164908933,0.893547501939673,-0.41597068353219524,0.2957910923834243,-0.7431574545182689,0.11828139191466126,-0.014316786395712017,0.18180722151821327,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.1111801631903757,-0.8088353876814189,-0.9057764414967368,0.11896804597580164,0.25001320924547943
0.8726398216749518,-0.7661409230539634,-0.9007581797664679,-0.5884289485913712,-0.6346815835783363,-0.6024023470981803,0.40932073024378424,1.49199119874386,-0.032471569012103664,1.6394119534728386,-0.9656037743527827,-1.3642149696610983,9.761365578191497e-17,-0.7618581362528863,0.4947842598958628,-0.417538967683102,0.4035363330215486,-0.7448387312573159,0.02850381666864818,-0.14483259683975785,0.24590358712999136,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.1115862284407263,-0.8098905065038975,-0.9057764414967368,0.11896804597580164,0.3648501723586908
0.9006441499504696,-0.7661409230539634,-0.9007581797664679,-0.6175237980896091,-0.6281131048855882,-0.6022313033198098,0.40932073024378424,1.4008295896186926,-0.032471569012103664,1.6590831980310732,-0.9656037743527827,-1.3642149696610983,9.761365578191497e-17,-0.7861835717504002,-0.2669582870855263,-0.4172965631070836,0.4486702108889522,-0.7447336514611255,0.07684558795496294,-0.17031958986638482,0.18480711733788135,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.1160426660616627,-0.8214701016822378,-0.9057764414967368,0.11896804597580164,0.47968713547190234
0.9359708479458398,-0.7401200645383091,-0.9007581797664679,-0.6251597276349071,-0.6365061609929885,-0.6020113898904763,0.40932073024378424,1.5392966823980008,-0.032471569012103664,1.6744478162086571,-0.9428636539227396,-1.3293756417969331,9.761365578191497e-17,-0.7925819682912154,-0.4668941081658638,-0.4177960634455457,0.391011453832818,-0.7445585184674748,0.13899929389451046,-0.15750607414145973,0.2775186863844491,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.112408639074348,-0.812027456017778,-0.9057764414967368,0.11896804597580164,0.5945240985851138
0.903074977449305,-0.7644979026190543,-0.9007581797664679,-0.6189335081595103,-0.6439261091459075,-0.6024023470981803,0.40932073024378424,1.6531255024407774,-0.032471569012103664,1.658230507594804,-0.964170573485343,-1.3619771647738337,9.761365578191497e-17,-0.7869329335074325,-0.3038940909798721,-0.41797235768265,0.34005174766430857,-0.744873757856046,0.02850381666864818,-0.1208860264685863,0.35380476951699047,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.1140791606738916,-0.8163681347178479,-0.9057764414967368,0.11896804597580164,0.7093610616983255
0.851280419390103,-0.7661409230539634,-0.9007581797664679,-0.5887030588827409,-0.6767685026096477,-0.6020358247159577,0.40932073024378424,1.6748071824489252,-0.032471569012103664,1.627441906715592,-0.9656037743527827,-1.3642149696610983,9.761365578191497e-17,-0.7625114259897864,0.4876122591396792,-0.419283546071113,0.11447359053782341,-0.7443308455757287,0.13209332656789405,-0.09497891817228973,0.3682972239697522,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.111416606247542,-0.8094497606666596,-0.9057764414967368,0.11896804597580164,0.8241980248115368
0.4705171939577704,-0.7661409230539634,-0.9007581797664679,-0.6160357707936024,-0.7034073328635703,-0.6024023470981803,0.40932073024378424,1.6797348369962315,-0.032471569012103664,1.426260931505204,-0.9656037743527827,-1.3642149696610983,9.761365578191497e-17,-0.7800541768659556,-0.22802301631369898,-0.41894932157993614,-0.06851215744321748,-0.7439630662890622,0.02850381666864818,0.022023184430714878,0.37159288416600694,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,-1.1161557475237858,-0.8217639322403963,-0.9057764414967368,0.11896804597580164,0.9390349879247483
